190011581,60000,answering,Tue Feb 18 16:23:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011858,82674,waiting,Tue Feb 18 16:24:34 EST 2020,Tue Jan 01 17:40:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011593,130532,answering,Tue Feb 18 16:23:45 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,60000,answering,Tue Feb 18 16:23:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011858,82674,waiting,Tue Feb 18 16:24:34 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,130532,answering,Tue Feb 18 16:23:45 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,11401,handling,Tue Feb 18 16:24:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011858,82674,waiting,Tue Feb 18 16:24:34 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,130532,answering,Tue Feb 18 16:23:45 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,11401,handling,Tue Feb 18 16:24:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011858,82674,waiting,Tue Feb 18 16:24:34 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,60000,waiting,Tue Feb 18 16:24:42 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,82674,waiting,Tue Feb 18 16:24:34 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,60000,waiting,Tue Feb 18 16:24:42 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,9566,answering,Tue Feb 18 16:25:57 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,44853,answering,Tue Feb 18 16:25:42 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,9566,answering,Tue Feb 18 16:25:57 EST 2020,Tue Jan 01 17:40:00 EST 2019
